QA_text,Category
"##Question: 가정용품 수리점의 가입업종 알려줘? ##Answer: 가정용품 수리점의 가입업종은 수리점을 적용합니다.이 요율은 제품을 제조하지 않고 개인 및 가정용품을 전문적으로 수리·유지하는 수리점에 대하여 적용합니다.(다른 기타 전자제품 이외의 목적물은 해당업종을 적용할 수 없다.)","장기보험-물건,사물"
"##Question: 사진관의 가입업종 알려줘? ##Answer: 사진관의 가입업종은 사진관, 표구점을 적용합니다.","장기보험-물건,사물"
"##Question: 동물병원의 가입업종 알려줘? ##Answer: 동물병원의 가입업종은 동물병원을 적용합니다.","장기보험-물건,사물"
"##Question: 의약품 보관하는 곳의 가입업종 알려줘? ##Answer: 의약품의 가입업종은 보통품 창고를 적용합니다.판매거래를 위한 사무실만 의약품도매점을 적용하며 보관하는 곳은 보통품 창고를 적용합니다.","장기보험-물건,사물"
"##Question: 자동차 판매점의 가입업종 알려줘? ##Answer: 자동차 판매점의 가입업종은 자동차 영업소를 적용합니다.","장기보험-물건,사물"
"##Question: 사찰의 가입업종 알려줘? ##Answer: 사찰의 가입업종은 사찰을 적용합니다.","장기보험-물건,사물"
"##Question: 점집의 가입업종 알려줘? ##Answer: 점집의 가입업종은 수도장(수녀원,수도원,제실,사당 등)을 적용합니다.","장기보험-물건,사물"
"##Question: 어린이집의 가입업종 알려줘? ##Answer: 어린이집의 가입업종은 아동시설을 적용합니다.아파트 단지내 어린이집도 아동시설을 적용합니다. 단, 학교병설 유치원은 학교를 적용합니다.","장기보험-물건,사물"
"##Question: 노인시설의 가입업종 알려줘? ##Answer: 노인시설의 가입업종은 노인복지시설(노인복지시설, 노인복지회관, 경로당 등) 적용합니다. 단, 노인전문병원은 의료시설을 적용합니다.","장기보험-물건,사물"
"##Question: 노숙인 복지시설의 가입업종 알려줘? ##Answer: 노숙인 복지시설의 가입업종은 상기이외의사회복지시설및근로복지시설을 적용합니다.","장기보험-물건,사물"
"##Question: 장애인 복지시설의 가입업종 알려줘? ##Answer: 장애인 복지시설의 가입업종은 상기이외의사회복지시설및근로복지시설을 적용합니다.","장기보험-물건,사물"
"##Question: 청소년 수련시설의 가입업종 알려줘? ##Answer: 청소년 수련시설 가입업종은 청소년수련시설(청소년수련원, 수련관, 수련시설 등)을 적용합니다.","장기보험-물건,사물"
"##Question: 초등학교의 가입업종 알려줘? ##Answer: 초등학교의 가입업종은 학교(초, 중, 고, 전문, 대학교 등)를 적용합니다. 이 요율은 학교구내의 제반 부대시설(연구소 포함)에 대하여도 적용합니다. 다만, 의료시설은 해당 직업종별요율을 적용합니다.","장기보험-물건,사물"
"##Question: 직업훈련원의 가입업종 알려줘? ##Answer: 직원훈련원 가입업종은 직업훈련원, 직업전문학교을 적용합니다.직업훈련원이나 직업전문학교는 근로자직업능력개발법의 직업능력개발훈련시설을 말합니다.","장기보험-물건,사물"
"##Question: 영어학원의 가입업종 알려줘? ##Answer: 영어학원의 가입업종은 학원(정비학원 제외)을 적용합니다. 단, 학교와 도서관, 사업장의 직원연수시설, 직원능력개발훈련시설, 정비학원은 제외합니다. 또한 요가학원과 무도학원의 경우 「체육시설의 설치?이용에 관한 법률」에 따른 체육시설로 체력단련 업종으로 적용합니다.","장기보험-물건,사물"
"##Question: 숙박하지 않는 독서실의 가입업종 알려줘? ##Answer: 숙박하지 않는 독서실의 가입업종은 학원을 적용합니다.단, 숙박형 독서실의 경우 여관을 적용합니다.","장기보험-물건,사물"
"##Question: 숙박형 독서실의 가입업종 알려줘? ##Answer: 숙박형 독서실의 가입업종은 여관을 적용합니다. 단, 숙박형이 아닌경우는 학원을 적용합니다.","장기보험-물건,사물"
"##Question: 헬스장의 가입업종 알려줘? ##Answer: 헬스장의 가입업종은 체력단련을 적용합니다." ,"장기보험-물건,사물"
"##Question: 스크린골프장의 가입업종 알려줘? ##Answer: 스크린골프장의 가입업종은 스크린골프장을 적용합니다.","장기보험-물건,사물"
"##Question: 스크린야구장의 가입업종 알려줘? ##Answer: 스크린야구장의 가입업종은 스크린골프장을 준용하여 적용합니다.","장기보험-물건,사물"
"##Question: 당구장의 가입업종 알려줘? ##Answer: 당구장의 가입업종은 당구장을 적용합니다.","장기보험-물건,사물"
"##Question: 사격장의 가입업종 알려줘? ##Answer: 사격장의 가입업종은 사격장을 적용합니다.","장기보험-물건,사물"
"##Question: 볼링장의 가입업종 알려줘? ##Answer: 볼링장의 가입업종은 볼링장을 적용합니다.","장기보험-물건,사물"
"##Question: 사무실의 가입업종 알려줘? ##Answer: 사무실의 가입업종은 일반업무시설(빌딩임대)을 적용합니다. 단, 공장내 사무실은 공장업종을 적용합니다.","장기보험-물건,사물"
"##Question: 오피스텔의 가입업종 알려줘? ##Answer: 오피스텔의 가입업종은 오피스텔을 적용합니다. 주거전용 여부에 관계 없이 허가 기준으로 오피스텔에 따라 적용합니다. 부속 관리사무소. 경비실도 동일 오피스텔 요율을 적용합니다.","장기보험-물건,사물"
"##Question: 정부기관의 사무실 가입업종 알려줘? ##Answer: 정부기관의 가입업종은 공공업무시설을 적용합니다.","장기보험-물건,사물"
"##Question: 관광호텔의 가입업종 알려줘? ##Answer: 관광호텔의 가입업종은 호텔(관광호텔,가족호텔,국민호텔등)을 적용합니다. 관광 숙박업상 허가된 호텔만 가능합니다. 공중위생관리법상 허가와 다릅니다. 단순 상호가 ㅇㅇ 호텔이라고 해서 호텔업종을 적용하지 않습니다. 꼭 허가사항을 확인하세요. 호텔 內 모든 시설에도 적용하나 유흥주점, 단란주점은 해당업종 요율을 적용합니다.","장기보험-물건,사물"
"##Question: 여관의 가입업종 알려줘? ##Answer: 여관의 가입업종은 여관, 여인숙, 유스호스텔을 적용합니다. 해당 요율은 호텔, 휴양콘도미니엄, 기숙사 이외의 숙박시설에 대하여 적용합니다.","장기보험-물건,사물"
"##Question: 콘도의 가입업종 알려줘? ##Answer: 콘도의 가입업종은 휴양콘도미니엄을 적용합니다. 휴양콘도미니엄은 관광객의 숙박과 취사에 적합한 시설을 갖추고, 회원이나 공유자, 그 밖의 관광객에게 제공하거나 숙박에 딸리는 음식?운동?오락?휴양?공연 또는연수에 적합한 시설 등을 함께 갖추어 이를 이용할 수 있는 것을 말합니다.","장기보험-물건,사물"
"##Question: 기숙사의 가입업종 알려줘? ##Answer: 단독으로 사업자를 내고 기숙사업을 영위하는 곳은 기숙사를 적용합니다. 단, 공장건물의 구내외 부속시설인 경우는 공장업종을 적용합니다.","장기보험-물건,사물"
"##Question: 편의점의 가입업종 알려줘? ##Answer: 편의점의 가입업종은 소형판매시설을 적용합니다. 판매용도로 사용되는 면적이 1,000㎡ 미만인 판매시설을 말합니다. 대여점에도 적용합니다. 그 밖의 전문판매점(도료 페인트, 목재가구점, 화약판매점)은 별도의 요율을 적용합니다. 그리고 도매상에 대해서는 창고업을 적용합니다. 그리고 시장내 판매점은 시장을 적용하셔야 합니다. BOP도 동일하게 시장 적용됩니다.","장기보험-물건,사물"
"##Question: 판매면적 합산 1,000㎡ 이상인 판매점의 가입업종 알려줘? ##Answer: 판매면적 합산 1,000㎡ 이상인 판매점의 가입업종은 일반판매시설을 적용합니다. 단, 대규모점포개설등록이 없는 판매시설을 말합니다. 건축물대장의 판매시설 면적을 확인하고 통상 심사자가 특수건물 현황이나 건축물대장을 보고 판단합니다.","장기보험-물건,사물"
"##Question: 판매면적 합산 3,000㎡ 이상인 판매점의 가입업종 알려줘? ##Answer: 판매면적 합산 3,000㎡ 이상인 판매점의 가입업종은 대형판매시설을 적용합니다. 유통산업발전법에 의하여 개설·등록된 대규모 점포 중 시장을 제외한 대형점(양판점, 할인점, 전문점, 편의점 등), 백화점, 쇼핑센터, 도매센터 및 기타 대규모 점포 등을 말합니다. 통상 심사자가 특수건물을 확인하여 검토합니다. 이 요율은 동 건물내에 소재한 모든 판매시설과 근린생활시설에 적용합니다.","장기보험-물건,사물"
"##Question: 전통시장의 가입업종 알려줘? ##Answer: 전통시장의 가입업종은 시장을 적용합니다. 시장이란 다수의 점포에 도매업/소매업 및 용역업이 혼재한 형태로 운영되는 점포의 집단을 말합니다. 시장 영업장내에 소재한 모든 판매시설과 근린생활시설에 대하여 적용합니다." ,"장기보험-물건,사물"
"##Question: 노루표 페인트 점의 가입업종 알려줘? ##Answer: 노루표 페인트의 가입업종은 도료, 페인트(간판상 포함) 및 바니스판매점을 적용합니다. 단, 간판을 주문제작하는 곳은 간판상 요율이 아니라 공장 업종을 적용하는 곳으로 업종 컨설팅 시스템을 활용하세요.","장기보험-물건,사물"
"##Question: 가구점의 가입업종 알려줘? ##Answer: 가구점의 가입업종은 목재가구 및 목제품 판매점을 적용합니다.","장기보험-물건,사물"
"##Question: 목재품의 전용창고의 가입업종 알려줘? ##Answer: 목재품의 가입업종은 목재가구 및 목제품 판매점을 적용합니다. 보관을 한다고해서 창고가 아닙니다. 목재품 보관은 목재가구 및 목재품판매점을 적용합니다.","장기보험-물건,사물"
"##Question: 이불 판매점의 가입업종 알려줘? ##Answer: 이불 판매점의 가입업종은 소형판매시설을 적용합니다. 요즘의 이불가게는 이불만 파는 게 아니라 각종 인테리어소품을 함께 파는 곳으로 소형판매시설을 적용합니다.","장기보험-물건,사물"
"##Question: 나이트 클럽의 가입업종 알려줘? ##Answer: 나이트 클럽의 가입업종은 유흥주점을 적용합니다.유흥주점이란 주로 주류를 조리·판매하는 영업으로서 유흥종사자를 두거나 유흥시설 (춤을 출 수 있도록 설치한 무도장)을 설치하고, 손님이 노래를 부르거나 춤을 추는 행위가 허용되는 곳으로서 요정, 룸싸롱, 비어홀, 카바레, 나이트클럽, 극장식 주점(식당) 등을 말합니다. 관광진흥법상의 관광유흥음식점, 관광극장유흥업장, 외국인전용 유흥음식점은 식품위생법상의 유흥주점으로 보면 됩니다.","장기보험-물건,사물"
"##Question: 단란주점의 가입업종 알려줘? ##Answer: 단란주점의 가입업종은 단란주점을 적용합니다.단란주점은 주로 주류를 조리·판매하는 영업으로서 손님이 노래를 부르는 행위가 허용되는 곳을 말합니다.","장기보험-물건,사물"
"##Question: 노래연습장의 가입업종 알려줘? ##Answer: 노래연습장의 가입업종은 비디오물감상실, 전화방, 화상대화방, 노래연습장을 적용합니다.'노래연습장업’이란 연주자를 두지 아니하고 반주에 맞추어 노래를 부를 수 있도록 하는 영상 또는 무영상 반주장치 등의 시설을 갖추고 공중의 이용에 제공하는 영업을 말합니다.(주류판매금지)(음악산업진흥에 관한 법률 제2조)","장기보험-물건,사물"
"##Question: 목욕탕의 가입업종 알려줘? ##Answer: 목욕탕의 가입업종은 대중탕을 적용합니다.","장기보험-물건,사물"
"##Question: 찜질방의 가입업종 알려줘? ##Answer: 찜질방의 가입업종은 찜질방을 적용합니다.","장기보험-물건,사물"
